frac,n_trades,directional_precision,mean_fwd_return,dollar_per_trade,total_dollar_pnl,net_per_period,sharpe_net,breakeven_cost_bps
0.01,760,0.5184210526315789,0.0036046535886526936,787.6145136155016,598587.0303477811,0.0063009161089240115,1.6315778538385208,26.545898521085725
0.02,1710,0.5116959064327485,0.00250152124611372,231.45530430424213,395788.57036025403,0.004166195477476358,1.5424527081126362,20.101510013413844
0.05,4552,0.5160369068541301,0.0016885884007932968,55.12424403964012,250925.55886844182,0.0026413216722993875,1.287978121022724,15.667606117366512
0.1,9260,0.5130669546436285,0.0012629052165074595,18.94626638202546,175442.42669755575,0.0018467623862900605,1.0885687160454616,13.08508716855862
0.2,18558,0.5091065847612889,0.0008819967443257872,6.2217279084095365,115462.82652426418,0.0012153981739396228,0.9331115403565166,11.384406083238284
0.33,30682,0.5031940551463399,0.00044695297566676296,1.428669787946471,43834.44643377362,0.0004614152256186697,0.4670804466641271,7.31072942969563
0.5,46584,0.5009015971148892,0.00020617439868889876,0.17946865324000308,8360.367742532304,8.800387097402426e-05,0.12213543807319782,4.537415658721024
