frac,n_trades,directional_precision,mean_fwd_return,dollar_per_trade,total_dollar_pnl,net_per_period,sharpe_net,breakeven_cost_bps
0.01,760,0.4986842105263158,0.0027773767617846573,581.8534523122971,442208.62375734583,0.004654827618498377,1.3418049152933382,19.259181924784087
0.02,1710,0.5146198830409356,0.002842383740877644,267.5868584339884,457573.52792212024,0.004816563451811792,1.9996299664311854,20.5952381224609
0.05,4552,0.5037346221441125,0.0019038381531667704,62.39370534545637,284016.1467325174,0.002989643649815973,1.5888830309471642,14.839463030620523
0.1,9260,0.5083153347732181,0.0015447213213083204,24.016825586936417,222395.80493503122,0.0023410084730003285,1.430244981000069,13.279814331688518
0.2,18558,0.5065739842655459,0.0008812293341994161,5.64510076964753,104761.78008311887,0.0011027555798223039,0.8152216668621735,8.985513182568065
0.33,30682,0.507496251874063,0.0006389019230922224,2.2585323881169472,69296.29073220417,0.0007294346392863597,0.6964820773560497,8.016252685815402
0.5,46584,0.5055813154731238,0.0004478555832125604,0.9914941247922394,46187.76230932168,0.00048618697167707034,0.6368063622925818,7.675940803434015
