symbol,half_spread_bps
MSFT,0.8452475133471176
AAPL,0.4979504812586433
TSLA,0.9094676281541202
AVGO,1.8785079982221409
AMD,2.5140902227809003
NVDA,0.49426141283760094
SPY,0.1348685591433569
META,1.73089127476092
QQQ,0.18547114332679607
